date,pair,open,high,low,close,volume
2026-06-12,USDJPY,170.35251,171.5149,170.48061,170.99776,28400
2026-06-15,USDJPY,170.99776,170.53058,169.77317,170.15188,48301
2026-06-16,USDJPY,170.15188,171.22836,170.07939,170.65387,24855
2026-06-17,USDJPY,170.65387,171.00495,170.22389,170.61442,22179
2026-06-18,USDJPY,170.61442,169.01997,168.65304,168.83651,12779
2026-06-19,USDJPY,168.83651,169.82662,167.90563,168.86612,50707
2026-06-22,USDJPY,168.86612,168.31896,167.99915,168.15906,48589
2026-06-23,USDJPY,168.15906,167.94072,167.83016,167.88544,6020
2026-06-24,USDJPY,167.88544,170.11769,167.84451,168.9811,51362
2026-06-25,USDJPY,168.9811,168.42092,168.05616,168.23854,18104
2026-06-26,USDJPY,168.23854,167.9489,167.1285,167.5387,53829
2026-06-29,USDJPY,167.5387,168.93613,168.19313,168.56463,14748
2026-06-30,USDJPY,168.56463,169.27669,168.08074,168.67871,13723
2025-07-01,XAUUSD,2380.0,2391.76938,2364.57091,2378.17014,19154
2025-07-02,XAUUSD,2378.17014,2386.65309,2381.20291,2383.928,7945
2025-07-03,XAUUSD,2383.928,2383.24715,2378.51123,2380.87919,11204
2025-07-04,XAUUSD,2380.87919,2363.26083,2355.05639,2359.15861,59451
2025-07-07,XAUUSD,2359.15861,2369.12507,2367.00088,2368.06297,44131
2025-07-08,XAUUSD,2368.06297,2378.87914,2366.38574,2372.63244,22925
2025-07-09,XAUUSD,2372.63244,2371.99988,2369.82715,2370.91352,56871
2025-07-10,XAUUSD,2370.91352,2388.38519,2382.41227,2385.39873,21604
2025-07-11,XAUUSD,2385.39873,2408.31126,2398.31954,2403.3154,39552
2025-07-14,XAUUSD,2403.3154,2402.60339,2373.48754,2388.04546,31590
2025-07-15,XAUUSD,2388.04546,2387.87539,2366.78782,2377.3316,55206
2025-07-16,XAUUSD,2377.3316,2416.28048,2383.47458,2399.87753,31507
2025-07-17,XAUUSD,2399.87753,2427.91082,2413.66504,2420.78793,8254
2025-07-18,XAUUSD,2420.78793,2417.87758,2403.21667,2410.54713,26829
2025-07-21,XAUUSD,2410.54713,2404.06612,2383.83846,2393.95229,54040
2025-07-22,XAUUSD,2393.95229,2386.1207,2384.42579,2385.27324,26695
2025-07-23,XAUUSD,2385.27324,2384.41607,2372.8268,2378.62144,53252
2025-07-24,XAUUSD,2378.62144,2360.64095,2352.33865,2356.4898,6646
2025-07-25,XAUUSD,2356.4898,2364.24086,2350.56269,2357.40177,39587
2025-07-28,XAUUSD,2357.40177,2345.40869,2334.12306,2339.76588,13195
2025-07-29,XAUUSD,2339.76588,2324.14843,2322.33489,2323.24166,28621
2025-07-30,XAUUSD,2323.24166,2349.85439,2323.09827,2336.47633,34587
2025-07-31,XAUUSD,2336.47633,2328.47228,2326.2599,2327.36609,43772
2025-08-01,XAUUSD,2327.36609,2327.46189,2326.20516,2326.83352,45000
2025-08-04,XAUUSD,2326.83352,2341.02105,2331.14236,2336.08171,18415
2025-08-05,XAUUSD,2336.08171,2353.01824,2342.8767,2347.94747,43421
2025-08-06,XAUUSD,2347.94747,2356.93268,2330.40577,2343.66923,41720
2025-08-07,XAUUSD,2343.66923,2353.26801,2336.24867,2344.75834,5845
2025-08-08,XAUUSD,2344.75834,2340.97023,2326.25982,2333.61503,43184
2025-08-11,XAUUSD,2333.61503,2364.27229,2352.82375,2358.54802,56245
2025-08-12,XAUUSD,2358.54802,2376.73455,2359.70016,2368.21736,34694
2025-08-13,XAUUSD,2368.21736,2367.84961,2338.17985,2353.01473,15615
2025-08-14,XAUUSD,2353.01473,2355.88799,2351.19725,2353.54262,19304
2025-08-15,XAUUSD,2353.54262,2369.17699,2359.00217,2364.08958,47375
2025-08-18,XAUUSD,2364.08958,2374.40554,2368.31969,2371.36262,5115
2025-08-19,XAUUSD,2371.36262,2405.52247,2390.20282,2397.86264,14255
2025-08-20,XAUUSD,2397.86264,2424.69514,2411.47689,2418.08601,15767
2025-08-21,XAUUSD,2418.08601,2421.25315,2400.23704,2410.74509,18013
2025-08-22,XAUUSD,2410.74509,2420.17889,2399.6957,2409.93729,50857
2025-08-25,XAUUSD,2409.93729,2392.39247,2391.38489,2391.88868,11729
2025-08-26,XAUUSD,2391.88868,2400.59132,2391.30276,2395.94704,16675
2025-08-27,XAUUSD,2395.94704,2403.99227,2393.20224,2398.59726,53679
2025-08-28,XAUUSD,2398.59726,2449.3518,2426.61696,2437.98438,9088
2025-08-29,XAUUSD,2437.98438,2447.5956,2432.20298,2439.89929,21358
2025-09-01,XAUUSD,2439.89929,2418.28252,2401.20412,2409.74332,18564
2025-09-02,XAUUSD,2409.74332,2403.21015,2397.80572,2400.50793,48748
2025-09-03,XAUUSD,2400.50793,2408.14009,2397.07233,2402.60621,33554
2025-09-04,XAUUSD,2402.60621,2385.71508,2384.24585,2384.98047,13295
2025-09-05,XAUUSD,2384.98047,2374.57377,2371.52188,2373.04782,37245
2025-09-08,XAUUSD,2373.04782,2375.33249,2361.30032,2368.31641,54784
2025-09-09,XAUUSD,2368.31641,2385.02167,2362.27268,2373.64718,53243
2025-09-10,XAUUSD,2373.64718,2378.47041,2365.06384,2371.76713,56015
2025-09-11,XAUUSD,2371.76713,2369.86805,2349.30627,2359.58716,52011
2025-09-12,XAUUSD,2359.58716,2385.17169,2357.2497,2371.2107,52510
2025-09-15,XAUUSD,2371.2107,2368.61801,2359.39673,2364.00737,58280
2025-09-16,XAUUSD,2364.00737,2365.78505,2349.01086,2357.39796,38418
2025-09-17,XAUUSD,2357.39796,2341.98073,2334.72949,2338.35511,53634
2025-09-18,XAUUSD,2338.35511,2328.33366,2327.2561,2327.79488,22771
2025-09-19,XAUUSD,2327.79488,2339.34635,2335.38081,2337.36358,29764
2025-09-22,XAUUSD,2337.36358,2322.65479,2307.63474,2315.14476,23298
2025-09-23,XAUUSD,2315.14476,2321.49316,2307.7451,2314.61913,12803
2025-09-24,XAUUSD,2314.61913,2325.72744,2324.37179,2325.04961,8288
2025-09-25,XAUUSD,2325.04961,2322.4834,2318.02429,2320.25384,57567
2025-09-26,XAUUSD,2320.25384,2331.47144,2316.64085,2324.05614,42291
2025-09-29,XAUUSD,2324.05614,2311.62545,2306.27056,2308.948,17581
2025-09-30,XAUUSD,2308.948,2329.40037,2325.72358,2327.56197,23487
2025-10-01,XAUUSD,2327.56197,2350.5844,2336.22373,2343.40406,39216
2025-10-02,XAUUSD,2343.40406,2347.22045,2347.14748,2347.18396,12446
2025-10-03,XAUUSD,2347.18396,2325.02922,2320.84366,2322.93644,19545
2025-10-06,XAUUSD,2322.93644,2309.70713,2307.93848,2308.8228,9958
2025-10-07,XAUUSD,2308.8228,2324.01323,2321.61632,2322.81477,49925
2025-10-08,XAUUSD,2322.81477,2351.85894,2342.45089,2347.15492,26223
2025-10-09,XAUUSD,2347.15492,2354.63752,2348.9656,2351.80156,16042
2025-10-10,XAUUSD,2351.80156,2375.20068,2364.54452,2369.8726,15604
2025-10-13,XAUUSD,2369.8726,2366.28531,2357.12402,2361.70467,28143
2025-10-14,XAUUSD,2361.70467,2368.59789,2350.38881,2359.49335,42939
2025-10-15,XAUUSD,2359.49335,2371.9678,2347.9952,2359.9815,17083
2025-10-16,XAUUSD,2359.9815,2369.23518,2363.65382,2366.4445,16075
2025-10-17,XAUUSD,2366.4445,2348.12753,2342.29393,2345.21073,52331
2025-10-20,XAUUSD,2345.21073,2360.13173,2357.70055,2358.91614,5014
2025-10-21,XAUUSD,2358.91614,2381.33242,2374.88075,2378.10659,39068
2025-10-22,XAUUSD,2378.10659,2365.82803,2358.55461,2362.19132,5845
2025-10-23,XAUUSD,2362.19132,2348.95893,2337.94973,2343.45433,39695
2025-10-24,XAUUSD,2343.45433,2350.10705,2347.59725,2348.85215,19776
2025-10-27,XAUUSD,2348.85215,2348.28886,2331.9124,2340.10063,22297
2025-10-28,XAUUSD,2340.10063,2316.51801,2298.04353,2307.28077,32519
2025-10-29,XAUUSD,2307.28077,2325.87021,2312.00179,2318.936,14707
2025-10-30,XAUUSD,2318.936,2325.56212,2317.56721,2321.56467,45228
2025-10-31,XAUUSD,2321.56467,2321.16379,2309.61537,2315.38958,52153
2025-11-03,XAUUSD,2315.38958,2350.38568,2340.041,2345.21334,28476
2025-11-04,XAUUSD,2345.21334,2355.56514,2339.70875,2347.63694,47053
2025-11-05,XAUUSD,2347.63694,2339.02133,2335.96625,2337.49379,47228
2025-11-06,XAUUSD,2337.49379,2345.0144,2333.74548,2339.37994,45394
2025-11-07,XAUUSD,2339.37994,2327.85179,2322.64643,2325.24911,46986
2025-11-10,XAUUSD,2325.24911,2320.4061,2309.76832,2315.08721,59842
2025-11-11,XAUUSD,2315.08721,2322.25483,2319.57919,2320.91701,17781
2025-11-12,XAUUSD,2320.91701,2314.87911,2312.4483,2313.66371,35774
2025-11-13,XAUUSD,2313.66371,2308.11391,2307.61814,2307.86602,57303
2025-11-14,XAUUSD,2307.86602,2335.33095,2327.54466,2331.4378,14820
2025-11-17,XAUUSD,2331.4378,2369.67335,2318.18545,2343.9294,24047
2025-11-18,XAUUSD,2343.9294,2356.34486,2355.03271,2355.68879,38524
2025-11-19,XAUUSD,2355.68879,2377.0803,2350.18828,2363.63429,9739
2025-11-20,XAUUSD,2363.63429,2372.71076,2369.23698,2370.97387,20801
2025-11-21,XAUUSD,2370.97387,2400.28436,2384.05406,2392.16921,22063
2025-11-24,XAUUSD,2392.16921,2394.33281,2390.4014,2392.3671,33211
2025-11-25,XAUUSD,2392.3671,2422.3067,2416.6533,2419.48,35325
2025-11-26,XAUUSD,2419.48,2407.45095,2404.85407,2406.15251,30262
2025-11-27,XAUUSD,2406.15251,2403.91102,2401.99256,2402.95179,49822
2025-11-28,XAUUSD,2402.95179,2387.48362,2379.62873,2383.55617,35994
2025-12-01,XAUUSD,2383.55617,2383.28318,2374.94976,2379.11647,45887
2025-12-02,XAUUSD,2379.11647,2393.6089,2380.3769,2386.9929,55675
2025-12-03,XAUUSD,2386.9929,2416.83919,2399.67081,2408.255,36212
2025-12-04,XAUUSD,2408.255,2399.26382,2399.03993,2399.15188,49561
2025-12-05,XAUUSD,2399.15188,2406.59238,2392.82375,2399.70807,30613
2025-12-08,XAUUSD,2399.70807,2396.81264,2393.21938,2395.01601,27833
2025-12-09,XAUUSD,2395.01601,2385.39759,2384.36492,2384.88126,7487
2025-12-10,XAUUSD,2384.88126,2369.54963,2367.12849,2368.33906,49953
2025-12-11,XAUUSD,2368.33906,2372.96504,2366.38441,2369.67473,9775
2025-12-12,XAUUSD,2369.67473,2351.33875,2339.7054,2345.52208,52328
2025-12-15,XAUUSD,2345.52208,2349.23502,2345.85872,2347.54687,13663
2025-12-16,XAUUSD,2347.54687,2353.05848,2343.5645,2348.31149,47568
2025-12-17,XAUUSD,2348.31149,2344.98768,2334.0394,2339.51354,58932
2025-12-18,XAUUSD,2339.51354,2337.36796,2314.21465,2325.79131,35326
2025-12-19,XAUUSD,2325.79131,2308.8769,2305.00072,2306.93881,47127
2025-12-22,XAUUSD,2306.93881,2335.34012,2331.26475,2333.30244,54463
2025-12-23,XAUUSD,2333.30244,2325.15613,2304.80734,2314.98174,51253
2025-12-24,XAUUSD,2314.98174,2344.70831,2329.45379,2337.08105,32057
2025-12-25,XAUUSD,2337.08105,2349.72136,2342.20717,2345.96427,55266
2025-12-26,XAUUSD,2345.96427,2344.11491,2338.50424,2341.30958,10827
2025-12-29,XAUUSD,2341.30958,2341.94064,2309.10614,2325.52339,10452
2025-12-30,XAUUSD,2325.52339,2343.29386,2337.77525,2340.53455,19966
2025-12-31,XAUUSD,2340.53455,2369.17385,2361.41117,2365.29251,59741
2026-01-01,XAUUSD,2365.29251,2353.71771,2351.30254,2352.51012,41163
2026-01-02,XAUUSD,2352.51012,2358.72944,2338.79819,2348.76382,15306
2026-01-05,XAUUSD,2348.76382,2373.52001,2354.58732,2364.05367,25851
2026-01-06,XAUUSD,2364.05367,2372.18208,2366.39659,2369.28934,5666
2026-01-07,XAUUSD,2369.28934,2401.01316,2395.37506,2398.19411,28255
2026-01-08,XAUUSD,2398.19411,2392.19097,2388.74872,2390.46985,38051
2026-01-09,XAUUSD,2390.46985,2407.15757,2390.29428,2398.72593,27121
2026-01-12,XAUUSD,2398.72593,2391.50051,2370.90324,2381.20187,32595
2026-01-13,XAUUSD,2381.20187,2413.99451,2409.2506,2411.62256,15562
2026-01-14,XAUUSD,2411.62256,2412.02788,2391.04621,2401.53704,8832
2026-01-15,XAUUSD,2401.53704,2376.5941,2363.81043,2370.20226,10144
2026-01-16,XAUUSD,2370.20226,2377.07939,2360.69619,2368.88779,42359
2026-01-19,XAUUSD,2368.88779,2387.47199,2347.2876,2367.37979,7699
2026-01-20,XAUUSD,2367.37979,2401.37346,2388.7517,2395.06258,15302
2026-01-21,XAUUSD,2395.06258,2394.92456,2386.4207,2390.67263,41987
2026-01-22,XAUUSD,2390.67263,2397.22177,2384.71703,2390.9694,48667
2026-01-23,XAUUSD,2390.9694,2424.813,2375.10892,2399.96096,22826
2026-01-26,XAUUSD,2399.96096,2427.60763,2418.95812,2423.28288,32022
2026-01-27,XAUUSD,2423.28288,2424.13454,2421.56185,2422.84819,30127
2026-01-28,XAUUSD,2422.84819,2445.52358,2431.36392,2438.44375,46938
2026-01-29,XAUUSD,2438.44375,2451.00022,2442.0225,2446.51136,56435
2026-01-30,XAUUSD,2446.51136,2446.9636,2438.3408,2442.6522,50906
2026-02-02,XAUUSD,2442.6522,2445.84386,2442.71087,2444.27736,39466
2026-02-03,XAUUSD,2444.27736,2450.03488,2440.33859,2445.18674,46231
2026-02-04,XAUUSD,2445.18674,2442.79939,2421.67395,2432.23667,49585
2026-02-05,XAUUSD,2432.23667,2458.2631,2442.60663,2450.43487,52021
2026-02-06,XAUUSD,2450.43487,2433.8872,2427.21824,2430.55272,46928
2026-02-09,XAUUSD,2430.55272,2458.31623,2437.92049,2448.11836,44492
2026-02-10,XAUUSD,2448.11836,2474.58564,2450.6687,2462.62717,57454
2026-02-11,XAUUSD,2462.62717,2471.32251,2452.16714,2461.74482,25094
2026-02-12,XAUUSD,2461.74482,2456.46259,2445.39981,2450.9312,8675
2026-02-13,XAUUSD,2450.9312,2456.89416,2439.28918,2448.09167,32384
2026-02-16,XAUUSD,2448.09167,2456.79968,2454.25165,2455.52567,26127
2026-02-17,XAUUSD,2455.52567,2468.70091,2465.22782,2466.96436,7242
2026-02-18,XAUUSD,2466.96436,2472.30401,2471.10533,2471.70467,57228
2026-02-19,XAUUSD,2471.70467,2488.31612,2485.50912,2486.91262,58755
2026-02-20,XAUUSD,2486.91262,2482.95929,2475.22522,2479.09226,30543
2026-02-23,XAUUSD,2479.09226,2486.01855,2480.13604,2483.07729,45228
2026-02-24,XAUUSD,2483.07729,2466.51523,2453.9007,2460.20797,57129
2026-02-25,XAUUSD,2460.20797,2473.76225,2470.18193,2471.97209,31167
2026-02-26,XAUUSD,2471.97209,2476.91423,2472.56251,2474.73837,15167
2026-02-27,XAUUSD,2474.73837,2469.89121,2468.23417,2469.06269,11250
2026-03-02,XAUUSD,2469.06269,2490.05094,2483.47712,2486.76403,8313
2026-03-03,XAUUSD,2486.76403,2503.67758,2491.48114,2497.57936,8622
2026-03-04,XAUUSD,2497.57936,2457.87391,2453.87382,2455.87387,54250
2026-03-05,XAUUSD,2455.87387,2459.12632,2454.77913,2456.95273,43698
2026-03-06,XAUUSD,2456.95273,2438.86226,2433.12688,2435.99457,27618
2026-03-09,XAUUSD,2435.99457,2462.99676,2441.1473,2452.07203,57843
2026-03-10,XAUUSD,2452.07203,2495.94917,2482.41641,2489.18279,32955
2026-03-11,XAUUSD,2489.18279,2489.81489,2474.05767,2481.93628,25630
2026-03-12,XAUUSD,2481.93628,2488.60345,2478.4831,2483.54327,56495
2026-03-13,XAUUSD,2483.54327,2483.42558,2477.17295,2480.29926,44791
2026-03-16,XAUUSD,2480.29926,2498.36683,2473.66528,2486.01605,17068
2026-03-17,XAUUSD,2486.01605,2503.20155,2489.05328,2496.12741,43380
2026-03-18,XAUUSD,2496.12741,2519.78492,2512.02435,2515.90464,58250
2026-03-19,XAUUSD,2515.90464,2507.66136,2495.34319,2501.50227,26555
2026-03-20,XAUUSD,2501.50227,2534.54754,2516.63498,2525.59126,26810
2026-03-23,XAUUSD,2525.59126,2517.55796,2506.40332,2511.98064,34546
2026-03-24,XAUUSD,2511.98064,2518.46754,2514.85102,2516.65928,18608
2026-03-25,XAUUSD,2516.65928,2537.58985,2531.72429,2534.65707,56603
2026-03-26,XAUUSD,2534.65707,2549.29853,2542.72205,2546.01029,17853
2026-03-27,XAUUSD,2546.01029,2534.5012,2529.86232,2532.18176,49356
2026-03-30,XAUUSD,2532.18176,2527.70707,2516.34055,2522.02381,33514
2026-03-31,XAUUSD,2522.02381,2515.73227,2515.33204,2515.53216,41206
2026-04-01,XAUUSD,2515.53216,2519.65344,2510.87247,2515.26295,30683
2026-04-02,XAUUSD,2515.26295,2533.41786,2532.73282,2533.07534,42928
2026-04-03,XAUUSD,2533.07534,2517.39588,2510.50097,2513.94842,53735
2026-04-06,XAUUSD,2513.94842,2529.71085,2513.27073,2521.49079,35797
2026-04-07,XAUUSD,2521.49079,2532.49628,2529.95038,2531.22333,7794
2026-04-08,XAUUSD,2531.22333,2542.8372,2537.5798,2540.2085,45342
2026-04-09,XAUUSD,2540.2085,2549.79839,2545.84887,2547.82363,7418
2026-04-10,XAUUSD,2547.82363,2577.47866,2565.60861,2571.54364,35819
2026-04-13,XAUUSD,2571.54364,2583.78338,2575.38555,2579.58447,13403
2026-04-14,XAUUSD,2579.58447,2612.67207,2574.05588,2593.36398,50287
2026-04-15,XAUUSD,2593.36398,2605.01315,2600.28993,2602.65154,38311
2026-04-16,XAUUSD,2602.65154,2633.83121,2628.51509,2631.17315,40410
2026-04-17,XAUUSD,2631.17315,2604.65269,2598.7615,2601.7071,47973
2026-04-20,XAUUSD,2601.7071,2642.43114,2602.05179,2622.24146,18526
2026-04-21,XAUUSD,2622.24146,2619.63206,2617.68594,2618.659,31391
2026-04-22,XAUUSD,2618.659,2620.31428,2609.22996,2614.77212,15897
2026-04-23,XAUUSD,2614.77212,2610.88623,2589.28439,2600.08531,38756
2026-04-24,XAUUSD,2600.08531,2573.41206,2569.49338,2571.45272,27374
2026-04-27,XAUUSD,2571.45272,2572.06051,2560.08922,2566.07486,40340
2026-04-28,XAUUSD,2566.07486,2557.68166,2554.33075,2556.0062,38354
2026-04-29,XAUUSD,2556.0062,2565.37731,2562.81484,2564.09607,6061
2026-04-30,XAUUSD,2564.09607,2546.22853,2537.68899,2541.95876,16207
2026-05-01,XAUUSD,2541.95876,2564.70689,2563.89663,2564.30176,18545
2026-05-04,XAUUSD,2564.30176,2579.43505,2558.56204,2568.99854,25977
2026-05-05,XAUUSD,2568.99854,2567.42497,2563.95738,2565.69117,59876
2026-05-06,XAUUSD,2565.69117,2561.22954,2549.33715,2555.28334,30966
2026-05-07,XAUUSD,2555.28334,2558.75228,2528.69808,2543.72518,23193
2026-05-08,XAUUSD,2543.72518,2532.3422,2521.63008,2526.98614,51634
2026-05-11,XAUUSD,2526.98614,2521.29318,2517.18278,2519.23798,57064
2026-05-12,XAUUSD,2519.23798,2528.78196,2510.88461,2519.83328,21156
2026-05-13,XAUUSD,2519.83328,2525.35299,2509.9584,2517.65569,32075
2026-05-14,XAUUSD,2517.65569,2509.25487,2484.32925,2496.79206,12396
2026-05-15,XAUUSD,2496.79206,2501.4073,2485.21093,2493.30911,17240
2026-05-18,XAUUSD,2493.30911,2481.32295,2479.56883,2480.44589,34261
2026-05-19,XAUUSD,2480.44589,2485.24688,2481.39603,2483.32145,5132
2026-05-20,XAUUSD,2483.32145,2512.95124,2510.25135,2511.6013,44642
2026-05-21,XAUUSD,2511.6013,2523.80802,2519.23691,2521.52246,16965
2026-05-22,XAUUSD,2521.52246,2518.80233,2515.77674,2517.28954,33089
2026-05-25,XAUUSD,2517.28954,2499.10356,2487.39881,2493.25118,22682
2026-05-26,XAUUSD,2493.25118,2488.19052,2456.98199,2472.58626,18348
2026-05-27,XAUUSD,2472.58626,2452.99028,2443.12444,2448.05736,29161
2026-05-28,XAUUSD,2448.05736,2474.15758,2444.26291,2459.21025,42530
2026-05-29,XAUUSD,2459.21025,2448.91247,2447.91411,2448.41329,29594
2026-06-01,XAUUSD,2448.41329,2449.85594,2449.78926,2449.8226,43573
2026-06-02,XAUUSD,2449.8226,2453.4407,2428.89853,2441.16962,35158
2026-06-03,XAUUSD,2441.16962,2448.03718,2437.95004,2442.99361,46309
2026-06-04,XAUUSD,2442.99361,2470.43583,2457.62005,2464.02794,31078
2026-06-05,XAUUSD,2464.02794,2455.10016,2453.68861,2454.39439,37987
2026-06-08,XAUUSD,2454.39439,2462.1209,2437.60757,2449.86423,6807
2026-06-09,XAUUSD,2449.86423,2452.19379,2424.80943,2438.50161,14560
2026-06-10,XAUUSD,2438.50161,2460.65574,2442.91471,2451.78522,19683
2026-06-11,XAUUSD,2451.78522,2444.76648,2429.60662,2437.18655,36652
2026-06-12,XAUUSD,2437.18655,2424.30826,2417.90422,2421.10624,57911
2026-06-15,XAUUSD,2421.10624,2404.44608,2398.41868,2401.43238,12049
2026-06-16,XAUUSD,2401.43238,2388.29504,2374.94205,2381.61855,6507
2026-06-17,XAUUSD,2381.61855,2393.97771,2383.66992,2388.82381,40459
2026-06-18,XAUUSD,2388.82381,2430.43621,2421.81319,2426.1247,45373
2026-06-19,XAUUSD,2426.1247,2418.10258,2406.13838,2412.12048,53487
2026-06-22,XAUUSD,2412.12048,2431.86939,2420.87934,2426.37437,31200
2026-06-23,XAUUSD,2426.37437,2431.23362,2429.79702,2430.51532,47594
2026-06-24,XAUUSD,2430.51532,2425.44869,2404.41236,2414.93053,43880
2026-06-25,XAUUSD,2414.93053,2418.96927,2403.83924,2411.40425,6552
2026-06-26,XAUUSD,2411.40425,2412.68955,2404.34363,2408.51659,23287
2026-06-29,XAUUSD,2408.51659,2399.52762,2398.50617,2399.0169,44221
2026-06-30,XAUUSD,2399.0169,2430.07467,2424.49743,2427.28605,25357
